Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Guyana,GUY,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,20.70877759,18.49623342,17.29898816,19.60641979,22.36531212,20.63397215,20.89191224,27.70212881,25.64665817,26.40675995,24.55797835,23.06151235,34.16394983,17.984739,24.2603839,20.6799963,19.97396062,28.2394319,18.52245269,20.71235227,23.13645726,28.99799891,23.6653195,26.47492189,24.5825476,24.93694489,21.77276752,20.8988384,16.5871489,15.72377651,12.54787411,12.46738451,10.51080574,12.00907392,13.95070825,15.23853039,13.77144747,15.12367747,15.55675779,16.83740629,23.20763957,25.64452081,27.51875381,24.57148405,20.71819319,19.17610789,19.31099288,
High income,HIC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.406341278,0.569393732,0.55101099,0.730800834,2.522413986,2.347440315,2.496451801,2.456456732,2.051968281,3.988130376,4.523225715,3.601777331,2.367673803,2.406963209,2.316106653,2.113195136,0.918868998,1.052484008,0.914272745,1.117509313,1.295476891,0.862884134,0.844842247,0.814430427,0.70491386,0.720769772,0.918051805,0.822121056,0.498256607,0.679756111,1.264628446,1.128883574,0.938294756,1.063445311,1.435842153,1.797216241,1.979593181,1.915915789,2.669979777,1.401742372,1.873543485,2.508980285,2.380777409,2.272734713,2.029692898,1.082685126,1.135341592,
"Hong Kong SAR, China",HKG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.009510362,0.007140833,0.005285959,0.006722601,0.00647872,0.00860296,0.006903374,0.007404909,0.004900659,0.005514784,0.004889529,0.002899712,0.002750658,0.002813891,0.001595349,0.001525723,0.002074686,0.001639951,0.001373792,0.00119952,0.001079157,0.001050365,0.001262842,0.00084238,0.000870258,0.001365526,0.001477086,0.001164303,0.000972113,0.000529483,0.000500999,0.000583449,0.000657693,0.000974238,0.001020218,0.000588104,0.000665685,0.000902725,0.001459213,0.001390459,0.001438995,0.001684833,0.001329432,0.001143063,0.00156157,0.001091154,0.001260427,
Honduras,HND,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,4.443425283,4.187872298,5.058227144,8.010473984,8.302961389,7.061362444,4.936591701,5.909052807,5.232518802,5.55900239,5.881927957,4.291059336,8.274932636,4.130576863,3.37526928,2.307001221,1.029704906,1.019888276,4.073070313,3.747168785,5.184636244,4.364102421,3.575503251,2.645555461,3.167708165,3.396449907,2.640590383,3.239881361,2.391641941,2.177608798,1.519013165,1.390534678,1.398462073,1.361559513,1.39038755,1.463869591,2.527903442,2.208596312,1.745316312,1.539294463,2.722137471,2.334682534,2.05479846,2.20407974,2.70960091,2.11934873,2.310281823,
Heavily indebted poor countries (HIPC),HPC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,7.946079327,5.792947256,5.874759915,8.794574373,9.436302819,6.616632647,6.674251784,7.306477481,6.558329487,8.099188249,9.305730464,8.0853451,9.541879572,8.254058287,8.096176127,6.862044669,6.513982923,6.640911459,7.576278917,8.861971138,10.21445397,8.248238765,9.236317001,7.769172923,10.02746315,12.15002953,11.75747578,10.58653222,9.670990473,7.444244156,8.637316756,7.979133115,8.51360538,10.97033579,10.89274074,12.24262595,13.21398569,14.34840879,15.23897358,11.60303466,13.09410866,16.53168471,14.84605829,13.54957785,12.21327578,10.54333284,11.15465518,
Croatia,HRV,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.731342554,0.826010437,0.741996144,0.360822794,0.562926646,1.073421472,0.882509356,0.710396964,0.699597203,0.638553665,0.758679604,0.87157199,0.816508943,0.920625566,0.90126716,0.687565338,0.942054782,1.304362046,1.07340987,0.964857821,0.706884902,0.70326959,
Haiti,HTI,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.754574092,1.167546002,1.250915987,1.188482965,1.225194625,0.942846829,0.993748301,0.778425984,0.619397719,0.602199882,0.674835081,0.692006971,0.845124103,0.708210486,0.579783471,0.749763874,0.652893167,0.640002826,0.594348707,1.192176217,0.910408537,0.853300743,0.945316203,1.207202118,1.069893965,1.293597238,
Hungary,HUN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.196131979,0.909079154,0.770449434,0.57887378,0.584697841,0.618843184,0.533513309,0.267935264,0.356583129,0.676113146,0.663566507,0.429138519,0.404623673,0.43762935,0.452444917,0.549955538,0.459989982,0.607690832,0.478696386,0.449203401,0.614944446,0.621784775,0.492378856,0.426914863,0.293040939,0.295957206,
IBRD only,IBD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.382877231,1.344825647,1.463586895,2.137611816,6.870137544,6.71249255,7.283829548,7.385668234,6.961077787,13.21818993,12.46192953,9.06409977,7.707300368,8.184819132,7.513060786,7.417970264,3.907606929,5.285273187,4.830006283,6.97458732,8.031539479,4.518455425,4.527914129,4.183367522,3.568085374,3.761366421,4.078899543,3.46484752,2.054530846,2.975541221,5.176114633,4.61671874,4.454657314,4.941710805,6.736296336,8.174338055,8.997216644,8.750509946,10.95611243,5.807673329,7.408158503,9.121720231,7.444802164,6.49239011,5.471333551,2.843684374,3.067555573,
IDA & IBRD total,IBT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.71501619,1.566646176,1.753388771,2.642748234,7.569685054,7.019385044,7.629277914,7.857658032,7.308603323,13.8129351,12.75850951,9.095562862,7.789142318,8.233046944,7.665053438,7.56118356,4.155957362,5.504619079,5.088201199,7.222851933,8.394539471,4.901187783,4.948983981,4.554008287,3.977527709,4.209509677,4.527544856,3.8676924,2.380721574,3.276619374,5.559149506,4.953265989,4.7917548,5.343176822,7.064200929,8.553094404,9.347144196,9.081940717,11.18384253,6.06188854,7.598568732,9.396426772,7.723229061,6.741021444,5.704228102,3.077934389,3.303012768,
IDA total,IDA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,3.842157291,3.102161663,4.000264543,7.150745053,13.5957455,9.314446707,10.3516548,11.72367713,9.960535116,18.75721665,15.00321026,9.335452903,8.441138311,8.656633322,9.060999365,8.906494636,6.503482334,7.577398855,7.600823184,10.34611908,13.06662724,9.602213081,10.220089,9.724241752,10.56813489,11.1926549,11.36074864,10.15936484,7.359558319,7.626728197,10.86381985,9.778807541,9.36932286,10.76020238,11.60736438,13.97881928,14.27612381,14.04641085,14.73630906,9.972047451,10.36725019,13.49418055,11.82675734,10.28261309,8.875119172,6.136974308,6.489284295,
IDA blend,IDB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.476033341,1.479344937,2.991039066,6.920626603,20.07782818,14.07442647,14.09470095,16.09920606,14.02085249,29.53057872,22.37330448,12.27462013,9.268643651,11.47835626,13.3083529,14.84040421,8.71090523,10.94667192,9.7774553,14.94614513,19.64966105,13.32517114,13.10864127,13.4912635,12.65749481,12.00792086,13.22454429,12.05704629,7.193295638,9.153611523,14.70690903,13.03915236,11.2552381,11.97363322,14.15471389,17.70863161,17.34225838,16.40009158,17.92625244,11.12563444,10.9267355,14.21232124,12.9424217,10.40440647,8.663955575,4.787570527,5.097581266,
Indonesia,IDN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,3.07363157,3.794921464,5.529231111,9.861243906,17.95149417,14.42116021,14.67152534,15.23664513,13.34879825,30.78630184,25.22936663,16.10841959,7.828491201,11.16643699,11.45754051,10.91743234,6.895855616,9.642272999,7.649114386,9.478912054,11.31381223,7.302148594,6.916781492,5.355505089,4.75375936,4.952467489,5.064171789,4.595011855,6.719477915,5.717770211,8.764223287,7.211744153,5.846021915,5.632868736,7.482882344,8.746747678,8.748120835,9.219972746,10.48104685,5.793475306,6.771732795,8.476974669,6.431103638,5.642932494,4.454359151,2.592192895,2.496315087,
IDA only,IDX,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,5.676996114,4.187180116,4.633542725,6.930610949,7.064780443,4.996966584,5.776705289,6.773944902,5.834970521,6.93203782,7.45439586,6.420436851,7.640205522,6.280822682,5.750369239,4.608083525,5.073673571,5.30723687,6.107346773,7.136150511,8.786833956,7.206926427,7.819819747,6.901444146,8.773864659,10.37753105,9.843035981,8.672530506,7.485975566,6.480489285,8.069964097,7.46923378,8.001213706,9.864162044,9.609823077,10.95968616,11.62359071,12.05694392,11.86416525,9.040902641,9.773988138,12.74710059,10.58671484,10.16391643,9.116136539,7.523776296,7.773014167,
Isle of Man,IMN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
India,IND,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.688532025,0.852305478,0.826430616,0.925370405,1.236278507,2.633331119,2.677723313,4.038045669,3.438901967,3.275057842,3.15667139,3.981426274,4.309807562,3.647422564,3.677744859,3.562661767,2.420296241,2.215113124,2.076224985,2.945352524,3.468383328,3.165321505,2.70624718,2.418020831,2.105055102,2.560726416,2.493525994,2.228559186,1.781804413,1.782152226,2.532001417,2.616521892,2.379470288,2.372041712,3.339375093,3.82120905,4.326147545,4.87775715,7.52404113,3.594891678,4.671041984,5.234267533,4.040182125,3.666199853,2.744500493,1.827921477,1.908052446,
Not classified,INX,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.427327483,0.270695882,0.276061357,0.74189153,0.939525254,0.185046846,0.154511529,0.169354272,0.148838564,0.437649684,0.378088948,0.271702671,0.204043224,0.427687409,0.546127199,0.580889394,0.268961822,0.175878758,0.718248514,0.851864367,0.382221523,0.190838865,0.139041278,0.159843102,0.139783935,0.122958646,0.135912277,0.100321128,0.053559756,0.040813499,0.061238475,0.059988854,0.050116956,0.037648007,0.046263898,0.043443529,0.384338521,0.316724684,0.087300025,0.061222756,0.132985239,0.118619783,0.083204619,0.073693185,0.090279247,0.057362073,0.11398805,
"Iran, Islamic Rep.",IRN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.503346856,1.064334921,0.472277226,0.588739141,30.95031366,24.48635005,23.55771397,21.86612365,21.57111543,32.24922983,16.99514721,12.37109819,13.24424843,11.48639291,9.603268926,8.698178042,2.733479874,7.964112831,7.670141103,13.70899671,20.51384306,,,26.69272187,21.17357288,17.99319299,18.46681061,17.28053414,10.23748771,16.02731723,31.15541839,21.14600224,20.95718545,22.79556752,25.03669466,32.16971023,33.84830641,28.62496832,32.76251483,18.72480243,21.70051707,26.58457236,20.02654936,24.63678444,23.84069966,13.47160625,15.95320975,
Iraq,IRQ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.108291797,0.109915543,0.152989138,0.563552164,40.32326443,39.19392581,36.69901171,36.49877333,34.21647576,83.21982149,50.16380031,21.9714439,16.19070069,17.71035798,18.16043188,20.39058929,10.65430782,16.53902109,15.37010488,24.22933172,8.727707356,,,,,,,,,,,,,,62.49835156,64.11098014,62.63626668,51.52804965,53.77787522,36.60452496,41.47758393,49.32765821,47.93487422,43.59248457,43.50276047,32.83585181,42.4391951,
Iceland,ISL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039383,0.000370347,0.000375679,0.00035844,0.000300645,0.000244609,
Israel,ISR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.170264573,0.128227478,0.094795187,0.125658097,0.307458522,0.252321462,0.098809162,0.05398568,0.026085565,0.04165451,1.668981613,1.325930223,0.100306106,0.048119551,0.074068078,0.036032443,0.017592897,0.010529615,0.008628771,0.008608909,0.008071014,0.005305329,0.004632024,0.004028101,0.002473531,0.00303022,0.003604562,0.003854039,0.002570904,0.003692828,0.001838105,0.000928348,0.001019358,0.000793182,0.016260207,0.037637996,0.065262461,0.099434204,0.509187163,0.156242715,0.141274178,0.263136842,0.26337005,0.315601746,0.260637911,0.21457956,0.18541754,
Italy,ITA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.059866908,0.047083904,0.050891298,0.074740853,0.130658473,0.129788194,0.144654975,0.126384419,0.120995011,0.18552418,0.215541346,0.166957873,0.109859761,0.180055221,0.206188271,0.212544858,0.124437469,0.093611092,0.097510334,0.11066759,0.106812137,0.068654869,0.056186721,0.075562047,0.069816226,0.070185408,0.077761692,0.073125797,0.031471418,0.042539266,0.098194448,0.104834621,0.092383898,0.084858895,0.079930615,0.117008076,0.133054826,0.119195016,0.140130328,0.088904987,0.101210561,0.151029349,0.182796278,0.163205499,0.150648433,0.084319383,0.065630817,
Jamaica,JAM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,7.896253282,7.392706373,6.089481879,6.249761518,12.0635496,7.007295541,7.10852403,8.829732065,11.16690834,11.33323116,10.99301347,10.89341545,8.522199278,6.468957568,11.0404843,8.626329632,6.608314826,4.964349011,4.162614931,5.686623847,6.335369586,8.079997784,8.702737379,5.006861515,5.002076058,2.638146221,3.1389368,2.522580264,2.167892191,1.741534691,1.762287894,1.966088488,1.534954202,1.413095773,1.726215959,1.866018387,2.221306736,2.300869034,1.547159444,1.183263588,1.170590264,1.326554491,1.080096766,1.088447332,1.201334636,1.167312916,1.293475949,
Jordan,JOR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.028834097,0.037135462,0.031052064,0.034856259,4.404258381,4.309877723,1.172303191,0.394499528,0.027280189,0.02042482,1.010413104,1.166699292,0.595295575,0.160510424,0.467992801,0.011393504,0.069831346,0.055993457,0.053601015,0.08269027,0.142478648,0.113060713,0.059483924,0.055959483,0.059730299,0.068796601,0.074196779,0.074229628,0.077109293,0.050152975,0.069146362,0.07849937,0.060172852,0.071542243,0.071081123,0.083305611,0.094051832,0.596372318,8.25030269,1.540108989,1.672529541,3.259945046,2.606906908,1.433188115,1.028788093,1.415204705,1.289941192,
Japan,JPN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.226622275,0.198627931,0.154912822,0.20795413,0.206223168,0.188265125,0.192473113,0.142517443,0.108084071,0.140905028,0.160070345,0.122186964,0.144835145,0.103963353,0.074204024,0.082302393,0.047619883,0.03448113,0.033665083,0.037562544,0.033943109,0.026019773,0.021155857,0.019770939,0.0158661,0.014340722,0.016099263,0.014047434,0.011954349,0.009284891,0.009542383,0.009376689,0.009525243,0.010184602,0.008719276,0.012196516,0.015962363,0.019376501,0.021389913,0.01811011,0.017649276,0.020249081,0.020781071,0.023970957,0.02269735,0.020345899,0.0168712,
Kazakhstan,KAZ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.57418527,8.660935354,8.557692201,6.741854206,6.763161129,8.397728424,10.2535302,9.474863917,2.950884465,10.38852237,26.62433109,20.75753488,21.01463141,22.20530696,27.67060644,32.41614124,30.60188346,27.01719143,30.83687286,19.31384757,23.00788771,26.45608352,22.01428297,18.02725104,17.51205361,10.30108474,15.04086409,
Kenya,KEN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,3.263069457,2.537638704,2.358594424,3.38649537,3.304570352,4.182605769,3.693654095,5.030432446,4.644966755,4.054321817,4.142263071,3.868345183,5.759296206,4.184524801,3.909024425,3.24872563,4.120499848,3.905211489,3.915231427,4.189091133,4.96389858,5.198746479,5.377282974,6.764173716,6.332493973,7.285677606,5.485357396,4.726059182,4.528323854,3.258363056,3.292778166,3.107644207,3.707134586,5.093718959,4.130955803,4.041574567,2.954688175,3.675248872,3.645961604,3.741428436,3.102980883,3.320361935,3.375538505,3.016493084,2.645820938,2.904165978,2.883248796,
Kyrgyz Republic,KGZ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.640137417,1.010212138,0.611125762,0.487527579,0.98916809,0.483576406,0.618970915,1.547873203,0.52090159,0.360268107,1.184755998,1.13303124,2.204717025,3.826305255,4.509536062,4.209488613,4.704325169,3.844681251,6.719683113,7.915795978,11.29377491,12.34363106,7.124045706,9.050256789,7.367736266,7.156129646,8.398750237,
Cambodia,KHM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,4.310581725,2.590169967,7.007504549,13.36159315,14.81925945,,,,,,,,,,,,,,,,,,,5.471296234,6.743921933,8.326751947,8.266182076,7.128153749,6.556082214,3.393557209,2.469043972,2.530915634,2.595009583,3.410502632,3.20397566,1.719834959,1.822022528,2.245441568,3.099840616,2.862837743,2.695956615,3.050561909,2.296592613,1.874796918,2.527344921,1.745743553,1.902500908,
Kiribati,KIR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.016822261,0.012118226,0.013322484,0.021674114,0.006907886,0.010614574,0.019593888,0.030471079,0.02171497,0.034300232,0.051670901,0.030595037,0.026852919,0.030119927,0.021085228,0.028229597,0.0457028,0.044745506,0.034759757,0.037236147,0.039813574,0.037986534,0.052208216,0.043704231,0.048233576,0.078915819,0.07062083,0.060794158,0.052523217,0.02724379,0.029584285,0.037597947,0.037743302,0.045014657,0.045176382,0.02648817,0.034327872,0.043937168,0.07196165,0.074245287,0.063495205,0.075078195,0.059072238,0.054612152,0.088022972,0.069639762,0.082740987,
St. Kitts and Nevis,KNA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Korea, Rep.",KOR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.169013711,0.157970039,0.152510142,0.399790213,0.489517068,0.784814613,0.571277336,0.484088425,0.310102868,0.266731396,0.450383618,0.627037785,0.632582385,0.31261694,0.207196897,0.253587334,0.145080258,0.067490998,0.117344859,0.109207849,0.068797399,0.033816979,0.022061663,0.016859686,0.015908706,0.021215917,0.018608751,0.013620565,0.020357561,0.012396602,0.011255876,0.019338202,0.014624269,0.021331071,0.020386079,0.01915931,0.02034702,0.024328194,0.04348896,0.035697079,0.031839405,0.03457936,0.030761937,0.02956148,0.025271746,0.019269513,0.018347814,
Kuwait,KWT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.226032692,0.168103751,0.299232902,0.790644004,45.99956868,40.38803455,43.62925895,42.3624153,43.68976617,,61.98489864,38.14532645,26.10714509,36.43930657,38.16705808,34.31816027,18.83776931,24.46135367,24.90535664,38.89155829,36.57860744,7.197474869,24.73569431,33.82548471,31.18229965,31.98889084,35.96661173,33.06719075,22.35845041,29.67228296,45.33398076,38.8194365,32.66945125,37.42758245,44.10620446,54.72660455,53.6800037,49.64796262,54.53197447,37.03457631,48.29561652,60.78241267,60.66715064,56.98226032,54.13863185,37.00724307,44.65709086,
Latin America & Caribbean (excluding high income),LAC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.381591506,1.126909037,1.122554371,1.477685811,4.577608473,3.587685433,3.617780688,3.300111277,2.992259496,7.185935288,8.506254995,6.31649242,4.949954453,6.972144492,6.49930144,6.031991445,2.769988291,4.233752095,3.547789896,4.411208764,5.371927531,2.687258188,3.214788935,2.583825076,2.126866109,2.421699881,2.816326757,2.43790233,1.439077131,2.463066061,3.995058084,3.06740201,3.339830859,4.049534473,5.082928833,6.50024795,6.984369529,6.87594487,7.557632941,3.930863819,5.392994107,7.048518371,6.47728655,5.990276753,5.183863675,2.878062297,3.216924892,
Lao PDR,LAO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,1.918304142,1.518867755,2.883237891,5.010071165,9.133159854,7.802355258,6.874053637,6.990502632,7.099280417,6.099482438,6.437680744,9.054576945,8.524811134,7.640069718,8.584010618,5.133407428,4.030016802,4.615493466,4.820736414,6.480647915,6.396623032,7.184585989,14.69400927,14.30861805,15.76801664,13.62566704,17.57710984,18.17052681,15.71919882,14.1670584,13.3716112,10.2155455,9.469515537,
Lebanon,LBN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031724634,0.041364191,0.036039336,0.021836168,0.016514035,0.008506577,0.008033377,0.0098985,0.008876184,0.007544301,0.009139067,0.00147159,0.001607124,0.001535426,0.001372922,0.00160304,0.001471283,0.001369799,0.001639543,0.001391844,0.001889599,0.0014733,0.00153418,0.001628302,0.001577488,0.001329255,0.001950556,0.001676698,0.001310784,
Liberia,LBR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,27.94713427,28.23485194,33.78361441,24.43402934,22.66807318,26.41911269,39.16094132,32.8882747,25.94961237,25.77530834,31.02785102,28.25251301,33.511606,24.70036707,21.04771173,21.22728016,22.80357552,18.7564244,17.56201016,29.6086771,51.56445014,37.69150293,68.91213097,81.35214062,82.58936056,80.63153069,68.81489337,39.68502164,34.26992938,23.45870165,29.43881241,29.75533358,40.46676551,61.51365479,37.4439345,34.21342091,32.69041888,40.22310933,44.73975448,34.25037315,29.1473802,40.35067493,50.25118236,57.36784704,49.29264702,43.80679454,49.94982906,
Libya,LBY,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.82152468,20.5043379,19.74428215,19.23319724,18.69458801,23.63215273,28.42145568,23.59824766,14.48567644,17.52183658,31.73000988,27.87912059,45.95445751,45.96949285,52.48689807,59.54661176,63.48967055,56.28091982,60.40188362,46.08250352,53.66343927,48.42756242,,,,,,
St. Lucia,LCA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,0.081693391,0.069230484,0.062186778,0.063766059,0.051753207,0.105796912,0.033321142,0.018406933,0.010537109,0.0086647,0.007935936,0.006848003,0.006045595,0.018451184,0.020883662,0.01785686,0.013219011,0.015519431,0.019070511,0.013684214,0.018614267,0.014870423,0.012151278,0.012346992,0.013079808,0.01174231,0.011449264,0.011031386,0.009995993,0.012304781,0.011270875,0.01193264,0.01101934,0.023016227,0.018837387,0.018339621,0.021596268,0.02862981,0.023421086,0.025666359,
Latin America & Caribbean,LCN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.535973641,1.195933107,1.160151388,1.507606167,4.150389507,3.503592205,3.63500373,3.258110869,2.971571527,6.996681268,8.064629034,6.034213034,4.590538367,6.214763854,5.973785946,5.518379912,2.498281587,3.789495095,3.311306908,4.397795793,4.976978295,2.554651937,2.860591801,2.353814229,2.032427105,2.376652322,2.688594619,2.358981926,1.399880181,2.287990016,3.704558485,2.883939606,3.370934221,4.00364125,5.103614844,6.475253524,7.349813871,7.167996379,7.626540547,4.173786277,5.58647711,7.048538822,6.474712967,5.972547978,5.256673897,3.049110259,3.260447985,
Least developed countries: UN classification,LDC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,6.18193716,4.470836822,4.953007394,7.499714947,6.994534101,4.370400959,5.275934835,6.52561458,5.5682277,5.549319036,6.537442002,5.937052586,7.686858128,6.089029028,5.495775541,5.487973125,5.885685775,6.453383586,7.436492432,8.169758154,10.33450557,7.810239015,10.16273936,8.043136382,10.01705735,12.00411461,11.36650341,9.987226878,8.540981984,7.657875351,9.670381386,8.764981849,9.354760865,11.21247461,12.19361369,15.14000883,16.41892666,17.70238962,19.72808953,12.00380948,13.84087645,17.51849657,14.99977802,13.8242007,11.62471708,8.004041598,8.31320365,
Low income,LIC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,5.823458787,4.432965615,4.34548171,6.224373661,6.338196287,5.20109795,6.857560293,8.281405178,7.369646818,9.520584882,9.509318107,8.481616788,9.682473936,7.864433415,7.835765932,6.680067993,7.534095319,8.359461429,8.805969573,10.60748983,12.67978502,10.64758951,11.73386848,10.52461721,14.54873473,17.1110051,16.29765644,14.37063829,12.36618362,10.67490041,12.33104171,11.59518054,12.34458931,15.77365723,14.43236602,15.79512827,15.7159629,15.50933512,14.89822697,12.14353575,12.38415208,16.17520653,13.91702241,13.81547835,12.48941432,11.11313579,12.1408498,
Liechtenstein,LIE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009753323,0.008652975,0.01413826,0.010176304,0.007275316,0.006571407,0.005691336,0.002008982,0.009363902,0.008433566,0.009402943,0.008829964,0.006799439,0.006601353,0.008323731,0.009372459,0.01080557,0.009678556,0.009240635,0.008170656,0.006549948,0.005160363,0.005992884,0.001898827,,
Sri Lanka,LKA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.349013657,0.311770021,0.293823821,0.412492036,0.384839956,0.776306879,0.531682872,1.478344252,2.224622772,0.824141818,0.836863257,0.665475413,0.930182241,0.618099533,0.416029701,0.297599792,0.512449671,0.458943841,0.462214619,0.449054393,0.467031774,0.541072206,0.508323376,0.442217812,0.34440642,0.387053556,0.353077483,0.211594305,0.188090082,0.214152119,0.189001607,0.194974579,0.203372947,0.194684853,0.146750726,0.121553976,0.161277699,0.19470235,0.171812838,0.138140522,0.180674018,0.162813751,0.135460601,0.109066573,0.103527006,0.12190508,0.14276808,
Lower middle income,LMC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.75086167,1.604959377,2.079116169,3.682830428,7.989904285,6.766663375,7.24068698,8.257435451,7.183790754,13.61953031,12.06553169,8.474901049,6.385089796,6.948282381,7.283867481,7.187701851,4.232852689,4.811120374,4.312120142,5.905185563,7.513469533,5.448982774,5.510332239,4.856471685,4.306248455,4.622911474,4.848368825,4.277630448,3.143927706,3.597295737,5.779741529,5.069657989,4.669015419,4.850058586,6.268873779,7.883976171,8.50287082,8.798511187,11.22519619,5.985073953,7.109121453,8.880141604,7.508687477,6.507965401,5.33852091,3.041066018,3.049429193,
