Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Malta,MLT,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.902733643,1.276859534,4.317271064,1.127919183,1.169551317,0.936666674,1.660294379,2.181129655,4.003481035,1.200303152,0.758481293,0.42763995,0.555539056,0.512955613,0.478741692,0.663964927,0.547086984,0.839793594,0.65490764,0.840976882
Myanmar,MMR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.959244187,3.839284677,3.636599532,,,3.319979888,3.748497163,
Montenegro,MNE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.699758026,1.831851346,,1.072673107,1.687674085,1.064406364,,,,,
Mongolia,MNG,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.149732279,2.345328442,1.325134057,2.243131121,2.917345971,2.265650027,1.650131632,1.427587846,2.322255321,1.154321389,1.830001545,1.786806239,2.224767299,2.231816596,5.052429318,3.490161019,3.72730691,3.64866069,4.427961294,2.535332702,2.648552959,3.618791397,3.940974057,2.612462869,3.370673715
Malawi,MWI,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,10.50553939,12.41321727,4.566302238,9.885593021,6.348578187,7.689094914,4.213515155,11.84207339,7.096956505,17.00487406,24.33126614,21.74154381,31.37921574,21.17153861,16.03529077,67.78584955,25.42913183,42.5900328,36.79195848,53.1356656,55.98862068,22.6686734,25.51276996,41.48006132,43.44004354,31.10376502,42.50107543,79.89782409,35.66571499,39.96816213,45.01247991,43.73775882,39.32577009,43.97595873,42.19682941,37.60758845,33.14452232,43.69450163
North America,NAC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,25.78963223,32.00206538,45.07020186,56.02565115,35.31049512,39.06555431,31.9497317,32.62170406,36.54331203,47.85171928,48.24314889,64.83662826,82.81006454,103.6627509,130.2127688,185.7694945,275.694881,187.7306858,149.0826802,133.4034461,148.9157681,187.3034727,209.6571728,279.6357873,299.5517839,225.6267305,225.7079877,245.606017,187.3643942,186.4692745,209.7108918,215.9250143,214.4056361,195.1440807
Namibia,NAM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.335473951,0.075840622,0.955810971,0.563050887,0.339210931,0.586024272,0.473819488,0.146611703,0.048196338,0.055563305,0.300899424,0.076019092,0.216826368,0.234301738,0.1726226,0.281539679,0.179486388,0.102823373,0.460193179,0.264196835,0.546062678,,,
New Caledonia,NCL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.191272359,0.247699922,0.292780751,0.89922384,1.393069139,1.904475413,0.313904407,,0.383343201,,,1.91316746,1.740577876,2.473764572,10.4294103,8.035291753,2.650870353,1.383278033,0.940373597,0.887898023,1.209380139,0.902888231,0.849132697,0.373071527,0.587088385
Nicaragua,NIC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,4.812577574,5.448367469,6.272933569,6.474926925,2.6375284,2.464375689,2.481236409,3.145550832,6.259716776,7.809423829,14.22903391,16.94798515,18.41279869,11.66639686,19.1661795,13.90474252,13.15888618,12.42784641,14.64373983,20.28898977,25.93242779,38.43824128,60.24500213,93.61580319,95.00730172,157.5510373,106.8768269,113.4790341,94.23856128,96.61333302,87.64521254,123.9640889,183.6345457,103.6887799,63.1840426,66.64265137,57.89613102,50.36056159,54.99059397,54.13347405,,,
Norway,NOR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,0.130355066,0.156470494,0.139479508,1.470826842,3.538402126,3.252402137,2.160693489,10.23685058,4.725218522,12.69615012,12.37979098,10.34677526,6.970511019,13.7911991,14.29993004,16.10658316,21.64694215,28.37994411,25.82947052,30.74241085,35.23058374,30.36892746,18.67313409,21.37251553,34.62171939,45.90842029,81.88099148,101.6839121,58.74337826,53.71960835,49.4071352,37.04468707,23.44184632,18.43958695,20.49317304,24.82754114,28.38575868,29.54688179
Nepal,NPL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,NRU,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,3.758061563,7.029973254,7.274051092,2.369811194,2.13671717,4.230757598,6.328395289,7.260927005,14.41042427,13.41666683,13.10096506,13.80736337,13.41200956,20.92748022,20.49936451,18.95606444,15.79598441,3.882497613,4.376126059,4.899102683,4.756137389,4.844508512,4.333228624,2.474263153,2.717065634,1.307101868,2.293359944,3.034946589,4.639814713,4.307175655,5.100288037,5.777239159,5.76522729
OECD members,OED,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,18.4523893,24.85636485,33.69666135,48.0989165,38.24695128,40.82858633,29.60454361,23.37480055,21.7405014,29.99644246,32.10490051,35.50181015,42.65678712,59.0327146,77.77942743,108.3788492,158.8288741,117.5591287,90.83251437,82.55937191,90.72968834,111.6397114,133.2666749,176.0485186,165.0621127,126.5687037,127.0602289,129.0418162,102.7728536,107.6721001,119.008914,149.0632534,143.2216844,136.559464
Oman,OMN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50402927,2.355471785,1.954559175,4.306324073,23.5361735,13.78792007,3.092586985,2.812264352,1.789017689,2.982606748,7.128933784,7.96100272,11.75673659,7.837571473,16.41753553,14.44830817,12.0565724,5.643408883,3.751885116,3.472053125,7.265925079,7.159835504,5.166063864,3.67986152,3.28433767
Other small states,OSS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.922063267,,,,,,,,,,,,,,7.279358962,7.450685776,18.68129369,,,
Pakistan,PAK,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7817107,16.91869554,14.45479545,33.06800856,41.91859966,17.22147001,35.08190494,81.34827534,143.1883839,127.3366692,90.94197636,65.51254436,24.85915651,10.46269975,6.568849908,4.51239137,5.337287969,0.243449307,0.220861858,10.01926303,9.881909816,
Panama,PAN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.702526616,0.7494696,0.089410555,0.235246584,0.512208809,0.917456047,0.475670242,1.479017386,0.358342281,0.453275304,0.388491843,1.20226078,0.955149857,1.396784594,1.702198859,1.155991763,0.119115072,0.230976004,0.934088407,1.771963162,0.417763213,0.497381243,,,
Peru,PER,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.401544907,6.887826981,7.286806283,6.432479116,6.634280933,4.733892815,4.891693313,4.23356966,1.414890935,1.75221407,1.650234975,1.583391536,2.256016733,4.661734147,7.889568946,3.05358912,2.44883038,2.706872347,3.013575718,2.740133624,1.576949048,1.605171758,0.764006009,1.406422888,2.680043502
Philippines,PHL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,4.751846695,1.057609803,0.888525965,4.263496018,1.197128437,0.985868071,5.77199822,14.25777049,6.522294509,14.29706097,6.89210146,7.638014681,11.78450497,12.12678381,21.74380493,19.7879149,30.79175925,24.71331925,14.54970545,23.34920894,9.101069618,3.951715319,2.633496872,2.913719763,3.538958114,5.193419844,7.49410549,16.22570521,7.100468053,8.506516125,11.14747411,12.20944655,14.26835594,16.40287148,14.8332768,13.12207607,11.75883755,10.77965982
Palau,PLW,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018824909,0.043373736,0.066734309,0.101600194,0.35122022,0.299289334,0.562803547,0.557465429,0.242436407,0.187709731,0.403451433,,,,,,
Poland,POL,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097074961,0.442032051,2.05641807,4.699043891,1.948193485,3.466112392,4.666153015,5.088031383,6.33134399,11.90299255,5.341587507,1.632031206,3.569445615,6.979714919,8.572098031,15.441305,21.01526452,9.682917032,12.87603556,14.48702295,13.81613524,12.03700369,13.85119724,10.60102609,11.02485612,9.681701783,12.96485315
Pre-demographic dividend,PRE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People?s Rep.",PRK,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.522334888,4.993557911,3.565707627,5.772576697,16.99045349,40.50889385,29.93967495,46.96279077,22.44920172,16.80712874,14.48884103,19.61911982,18.1070516,31.66230332,57.21037589,28.97179424,18.36736444,22.51387526,14.55544425,12.21813215,17.23904448,20.38265743,,,
Paraguay,PRY,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.211870689,0.303829279,0.194777328,0.169869637,0.142507348,,0.178790604,0.148613035,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49625398,3.109699555,1.32077828,0.899094437,1.042086694,3.285364502,19.51239704,9.409177003,11.54491627,12.83494418,5.695082689,4.195397785,2.890190533,2.153660656,1.926498878,2.783274089,2.528051764,3.321688999,3.23532049
Pacific island small states,PSS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,18.88241021,25.37622139,34.143059,48.82926609,38.78818715,41.53063955,30.17006678,24.04825392,22.50322614,31.55298917,33.59158984,36.63707843,44.44642931,62.69303555,81.44076296,113.4755535,166.8547829,123.5737471,95.59792602,86.98056961,95.79051887,118.1081789,142.1203602,190.8971306,178.6820234,136.2981771,136.8344443,138.9288946,110.3250872,116.2386044,128.6239423,165.6027715,156.6188977,150.8716564
French Polynesia,PYF,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.08897753,37.5603259,41.8031292,25.8891889,14.70681011,13.65433616,10.38892826,10.3481322,26.53886915,14.66954712,12.43418006,10.93652145
Romania,ROU,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.664646718,0.360348748,0.279108943,0.150967475,0.256650584,0.309694359,0.368612168,1.086642179,1.425882343,1.298972359,1.584182515,0.573506998,0.955687599,1.006616364,1.589299567,1.168382734,0.564398592,0.810803396,,,
Russian Federation,RUS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.198125911,13.81221622,18.52522667,20.08296921,19.35632049,58.85758395,98.25468523,69.54372692,41.7447856,33.23802772,27.01378553,15.39710918,10.25236539,7.750283644,8.573268015,10.86443628,9.224244248
Rwanda,RWA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,SAS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.51962861,60.43076908,59.72639238,67.18935953,84.94868824,65.13896086,67.92787051,54.96138323,29.68321654,28.00441524,23.40207887,31.05752597,32.64309562,31.52631429,44.20549421
Saudi Arabia,SAU,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.10562958,18.81697573,73.70294618,182.7846103,335.9726647,372.2599106,163.9436981,100.6790731,78.09637988,38.09317821,43.41761272,69.45594331,48.53729917,75.01709651,66.7830047,47.5055884,31.93506233
Sudan,SDN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,11.43670515,30.6531207,44.99563364,15.04460226,31.43466591,19.47008249,7.553493642,14.44158429,34.56095227,18.24205153,46.39431933,58.28054809,39.76673242,36.24846533,137.6351531,120.4709401,72.76392401,62.50254213,74.01591748,68.26649593,124.4814646,99.28957031,79.62439115,68.57405045,97.25275286,97.04310341,91.52847754,125.7699653,211.8490778,131.6307917,131.9235887,129.3437885,99.53597469,89.70449904,91.55241191,64.39203062,65.12065732,60.70831247,67.80087903
Solomon Islands,SLB,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200844819,0.068365056,0.145034884,0.336378723,0.73366522,0.732773775,2.650610428,1.76083621,2.057480721,4.686423096,6.758327036,2.123406545,1.287055546,0.586538018,0.64250273,0.590540834,,,,,
Sub-Saharan Africa (excluding high income),SSA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.139559825,7.269156792,,,,32.13416309,,,,,,,,,,,,,,,,,,
South Sudan,SSD,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.139559825,7.269156792,,,,32.13416309,,,,,,,,,,,,,,,,,,
Small states,SST,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016411178,0.870047494,3.243689429,9.370670966,8.563945023,3.392683025,1.571588009,1.834113966,3.10458085,2.510859193,1.597414436,1.311133794,0.105905271,0.140941373,0.036232285,0.02101179,0.196389648,0.345158105,0.461197994,0.178388692,0.111313807,,,,
Slovenia,SVN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.636342281,2.300276865,2.504874828,3.643092154,3.73896072,3.140564725,4.625926201,3.932000687,1.684454496,2.237467104,1.309737641,2.668427682,6.103292175,2.432674348,2.055655763,1.008130888,0.998424824,0.862752576,0.85746487,1.474483632,0.846318926,0.683919202,0.773636796
Sweden,SWE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,0.133387583,0.143015875,0.401559963,0.411771369,1.695319055,1.282330999,2.869971509,4.091769261,9.511298977,7.867423667,9.598553934,11.40614929,10.85655236,9.144832322,8.392959186,6.068154192,7.59524624,10.14946475,19.34162738,39.13973116,37.61521478,45.28556654,57.78325138,74.87573591,79.31347821,145.9035887,124.992376,70.31022525,59.93091471,81.16216838,,,,,,,,,,,,,
Eswatini,SWZ,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147960944,0.022366329,23.19498719,20.81435417,12.75917638,0.009690646,0.012082153,0.551061591,0.01256783,0.002275196,0.001444,0.000943952,0.001822958,0.102035993,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.74983742,,,
Syrian Arab Republic,SYR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.78186868,27.30096307,31.36978305,25.8256082,,50.35251551,29.43287802,21.13842281,24.65363524,27.16721088,18.59043912,37.85181815,145.4856814,70.80866658,127.1339827,112.3268241,75.27343769,52.84531994,71.25932098,99.82508757,303.9119726,141.0097668,122.3378207
Europe & Central Asia (IDA & IBRD countries),TEC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.25831075,13.09824708,16.6071458,19.5715205,20.68088934,39.49328094,60.62657995,41.28182108,32.27051136,29.17229292,24.11872781,17.79631897,15.2518532,14.21327191,17.78305958,16.66693241,18.69164381
Togo,TGO,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,2.141966927,0.668654304,1.516816251,1.982877021,2.239363403,3.400967715,5.109434466,21.36520485,21.2690053,17.60767544,18.43910831,19.74964126,64.10375112,67.57875962,55.24452345,34.80287314,3.646086476,11.75589853,19.94319699,29.4524627,15.29453828,25.81186189,30.73725864,68.65591759,67.6344359,47.44386313,43.74561775,42.88050256,36.39796434,44.94743423,65.20897196,58.05292788,60.07963702,83.24623394,76.26069298,67.59269566,78.93009392,74.58548461
Tajikistan,TJK,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,2.058888865,1.902400947,1.732153426,1.207833428,0.929543077,1.851188512,3.698514923,6.039558907,3.602434006,2.789328809,2.526457996,2.859933716,4.22319177,7.875589547,11.06385039,16.01433361,9.180146249,10.39747478,15.60645724,11.3071373,11.55912161,7.817514554,6.593892295,4.053014794,6.327413296,9.256028656,11.17382189,14.93593411,25.67226806,18.81960744,24.30128039,25.09067071,19.51004278,20.18565027,18.42477996,15.83879642,13.02515477,17.29517757,17.56215219
Timor-Leste,TLS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.996187945,3.848875886,3.651856317,,,,3.754568804,
Tonga,TON,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.51962861,60.43076908,59.72639238,67.18935953,84.94868824,65.13896086,67.92787051,54.96138323,29.68321654,28.00441524,23.40207887,31.05752597,32.64309562,31.52631429,44.20549421
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.139559825,7.269156792,,,,32.13416309,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70584045,1.882180006,,,,,,,,,,,,,,,,
